Protein,BinSanityLC-kmean-bin_93-bin_0-refined_16.proteins
K02302,c_000003093506_100.c_000004444133_22
K02303,c_000004444133_90
K00228,c_000000677129_67
K00643,c_000005712339_46
K01599,c_000002010879_2
K01772,c_000003989100_141
K01885,c_000002295288_5.c_000004444133_65
K02495,c_000002010879_5
K08973,c_000003989100_113
K00595,c_000001987684_36
K02188,c_000004444133_91
K02224,c_000004444133_89
K03394,c_000001987684_35
K03795,c_000000125218_96
K05895,c_000004444133_92
K05936,c_000001987684_33
K06042,c_000001987684_37
K13541,c_000001987684_34
K02230,c_000001987684_51
K09882,c_000002014807_7
K09883,c_000002014807_9
K00768,c_000006003901_14
K00798,c_000001987684_20
K02225,c_000001987684_42
K02226,c_000002580807_29
K02227,c_000001987684_43
K02231,c_000002580807_28
K02232,c_000001942209_4
K02233,c_000006003901_13
K19221,c_000001987684_55
K00568,c_000003989100_61
K03179,c_000002010879_64
K03183,c_000003989100_198
K03185,c_000000647575_109.c_000002345866_45
K02548,c_000003989100_149
K01823,c_000001987684_16
K00054,c_000002454775_45
K00919,c_000002454775_58
K01662,c_000002177916_60
K03526,c_000005712339_44
K03527,c_000000865556_11
K12506,c_000001449240_40
K00795,c_000002177916_61
K02291,c_000001231607_1
K21162,c_000000125218_38
K00067,c_000003765060_9
K00973,c_000002714103_91.c_000003765060_8
K02078,c_000002345421_33.c_000002445708_16.c_000002850575_9
K09459,c_000000958010_15
K23999,c_000000958010_16
K06998,c_000002345866_7
K20940,c_000002181411_79
K01055,c_000001094287_3.c_000001119976_71
K01856,c_000002141917_33
K00446,c_000004857205_52
K02554,c_000000647575_12
K00074,c_000001987684_14
K01912,c_000000423647_1.c_000002442779_9.c_000006008357_31
K02609,c_000002442779_4
K02610,c_000002442779_5
K02611,c_000002442779_6
K02612,c_000002442779_7
K02613,c_000002442779_8
K02618,c_000000423647_4.c_000002442779_11
K15866,c_000004444133_59
K00529,c_000001987684_92
K05712,c_000003989100_84
K12340,c_000001942209_2
K14205,c_000000522998_27
K02575,c_000003093506_9.c_000003093506_10
K15576,c_000003093506_94
K15577,c_000003093506_95
K15578,c_000003093506_96
